"id","tournament_id","player1_id","player2_id","round_num","winner_id"
9199,213,94,88,4,88
9200,213,207,182,4,207
9201,213,88,207,5,207
9202,214,32,458,1,32
9203,214,68,242,1,68
9204,214,241,220,1,241
9205,214,316,207,1,316
9206,214,21,74,1,74
9207,214,240,108,1,240
9208,214,222,181,1,222
9209,214,83,25,1,83
9210,214,7,459,1,459
9211,214,217,360,1,360
9212,214,76,160,1,160
9213,214,185,145,1,145
9214,214,153,182,1,153
9215,214,236,180,1,180
9216,214,44,183,1,183
9217,214,24,19,1,19
9218,214,32,68,2,32
9219,214,241,316,2,316
9220,214,74,240,2,240
9221,214,222,83,2,222
9222,214,459,360,2,360
9223,214,160,145,2,145
9224,214,153,180,2,153
9225,214,183,19,2,183
9226,214,32,316,3,316
9227,214,240,222,3,240
9228,214,360,145,3,145
9229,214,153,183,3,153
9230,214,316,240,4,316
9231,214,145,153,4,145
9232,214,316,145,5,145
9233,215,41,34,1,41
9234,215,291,238,1,238
9235,215,69,460,1,69
9236,215,46,9,1,46
9237,215,17,34,1,17
9238,215,211,275,1,211
9239,215,155,31,1,31
9240,215,162,85,1,85
9241,215,75,210,1,75
9242,215,3,228,1,228
9243,215,158,70,1,158
9244,215,34,102,1,102
9245,215,71,72,1,71
9246,215,272,453,1,272
9247,215,230,244,1,230
9248,215,34,90,1,90
9249,215,41,238,2,41
9250,215,69,46,2,69
9251,215,17,211,2,211
9252,215,31,85,2,85
9253,215,75,228,2,228
9254,215,158,102,2,102
9255,215,71,272,2,272
9256,215,230,90,2,90
9257,215,41,69,3,69
9258,215,211,85,3,85
9259,215,228,102,3,228
9260,215,272,90,3,90
9261,215,69,85,4,85
9262,215,228,90,4,90
9263,215,85,90,5,90
9264,216,231,253,1,253
9265,216,404,96,1,96
9266,216,45,38,1,45
9267,216,350,53,1,53
9268,216,59,100,1,100
9269,216,73,461,1,461
9270,216,199,203,1,199
9271,216,56,57,1,56
9272,216,20,274,1,274
9273,216,49,2,1,49
9274,216,107,52,1,107
9275,216,87,98,1,98
9276,216,67,151,1,151
9277,216,175,106,1,106
9278,216,234,159,1,234
9279,216,66,47,1,47
9280,216,253,96,2,96
9281,216,45,53,2,53
9282,216,100,461,2,461
9283,216,199,56,2,56
9284,216,274,49,2,274
9285,216,107,98,2,98
9286,216,151,106,2,106
9287,216,234,47,2,47
9288,216,96,53,3,53
9289,216,461,56,3,56
9290,216,274,98,3,98
9291,216,106,47,3,47
9292,216,53,56,4,56
9293,216,98,47,4,98
9294,216,56,98,5,98
9295,217,1,82,1,1
9296,217,27,218,1,27
9297,217,79,275,1,275
9298,217,155,9,1,9
9299,217,164,3,1,164
9300,217,386,52,1,52
9301,217,146,244,1,244
9302,217,158,75,1,75
9303,217,5,462,1,5
9304,217,101,154,1,154
9305,217,56,31,1,31
9306,217,166,110,1,166
9307,217,16,51,1,51
9308,217,8,18,1,8
9309,217,71,228,1,228
9310,217,103,90,1,90
9311,217,1,27,2,1
9312,217,275,9,2,9
9313,217,164,52,2,164
9314,217,244,75,2,244
9315,217,5,154,2,5
9316,217,31,166,2,166
9317,217,51,8,2,51
9318,217,228,90,2,90
9319,217,1,9,3,1
9320,217,164,244,3,164
9321,217,5,166,3,166
9322,217,51,90,3,90
9323,217,1,164,4,1
9324,217,166,90,4,90
9325,217,1,90,5,1
9326,218,176,83,1,176
9327,218,40,45,1,45
9328,218,33,274,1,274
9329,218,106,19,1,19
9330,218,10,96,1,10
9331,218,67,222,1,222
9332,218,100,20,1,20
9333,218,2,55,1,55
9334,218,48,53,1,53
9335,218,59,57,1,59
9336,218,54,168,1,54
9337,218,37,85,1,85
9338,218,99,157,1,99
9339,218,225,219,1,225
9340,218,253,107,1,253
9341,218,203,150,1,150
9342,218,176,45,2,176
9343,218,274,19,2,274
9344,218,10,222,2,10
9345,218,20,55,2,55
9346,218,53,59,2,59
9347,218,54,85,2,54
9348,218,99,225,2,99
9349,218,253,150,2,253
9350,218,176,274,3,176
9351,218,10,55,3,55
9352,218,59,54,3,59
9353,218,99,253,3,99
9354,218,176,55,4,176
9355,218,59,99,4,59
9356,218,176,59,5,176
9357,219,145,34,1,145
9358,219,185,236,1,236
9359,219,180,177,1,180
9360,219,360,182,1,182
9361,219,108,34,1,108
9362,219,347,88,1,347
9363,219,463,339,1,463
9364,219,24,181,1,181
9365,219,74,44,1,74
9366,219,76,68,1,76
9367,219,359,464,1,464
9368,219,34,7,1,7
9369,219,160,93,1,160
9370,219,235,242,1,242
9371,219,26,449,1,449
9372,219,34,207,1,207
9373,219,145,236,2,145
9374,219,180,182,2,180
9375,219,108,347,2,347
9376,219,463,181,2,181
9377,219,74,76,2,74
9378,219,464,7,2,7
9379,219,160,242,2,160
9380,219,449,207,2,207
9381,219,145,180,3,180
9382,219,347,181,3,347
9383,219,74,7,3,7
9384,219,160,207,3,207
9385,219,180,347,4,180
9386,219,7,207,4,207
9387,219,180,207,5,180
9388,220,1,34,1,1
9389,220,18,253,1,18
9390,220,58,183,1,58
9391,220,8,85,1,85
9392,220,102,158,1,102
9393,220,51,40,1,51
9394,220,75,153,1,153
9395,220,34,17,1,17
9396,220,41,34,1,41
9397,220,107,225,1,225
9398,220,146,59,1,59
9399,220,46,145,1,46
9400,220,9,228,1,9
9401,220,103,19,1,103
9402,220,465,244,1,244
9403,220,34,16,1,16
9404,220,15,34,1,15
9405,220,343,453,1,453
9406,220,100,98,1,98
9407,220,207,94,1,94
9408,220,99,71,1,99
9409,220,20,57,1,57
9410,220,54,62,1,62
9411,220,34,90,1,90
9412,220,150,34,1,150
9413,220,96,43,1,43
9414,220,97,47,1,47
9415,220,166,5,1,166
9416,220,55,53,1,55
9417,220,3,291,1,3
9418,220,154,242,1,154
9419,220,34,32,1,32
9420,220,1,18,2,1
9421,220,58,85,2,58
9422,220,102,51,2,51
9423,220,153,17,2,17
9424,220,41,225,2,41
9425,220,59,46,2,46
9426,220,9,103,2,9
9427,220,244,16,2,16
9428,220,15,453,2,15
9429,220,98,94,2,98
9430,220,99,57,2,99
9431,220,62,90,2,90
9432,220,150,43,2,43
9433,220,47,166,2,47
9434,220,55,3,2,3
9435,220,154,32,2,154
9436,220,1,58,3,1
9437,220,51,17,3,51
9438,220,41,46,3,41
9439,220,9,16,3,16
9440,220,15,98,3,98
9441,220,99,90,3,90
9442,220,43,47,3,47
9443,220,3,154,3,154
9444,220,1,51,4,1
9445,220,41,16,4,16
9446,220,98,90,4,90
9447,220,47,154,4,47
9448,220,1,16,5,1
9449,220,90,47,5,47
9450,220,1,47,6,1
9451,221,1,2,1,1
9452,221,54,228,1,54
9453,221,101,78,1,78
9454,221,222,51,1,51
9455,221,103,52,1,103
9456,221,144,88,1,144
9457,221,220,18,1,18
9458,221,106,99,1,106
9459,221,102,343,1,102
9460,221,292,274,1,274
9461,221,218,69,1,69
9462,221,277,59,1,59
9463,221,154,230,1,154
9464,221,225,172,1,225
9465,221,146,24,1,146
9466,221,98,17,1,17
9467,221,90,7,1,90
9468,221,466,235,1,466
9469,221,182,84,1,182
9470,221,83,153,1,153
9471,221,19,211,1,211
9472,221,162,38,1,38
9473,221,240,155,1,155
9474,221,467,145,1,145
9475,221,94,100,1,100
9476,221,203,360,1,360
9477,221,236,275,1,236
9478,221,30,71,1,71
9479,221,20,183,1,20
9480,221,151,108,1,151
9481,221,26,461,1,461
9482,221,62,150,1,150
9483,221,15,311,1,15
9484,221,276,53,1,53
9485,221,453,46,1,453
9486,221,107,207,1,207
9487,221,303,149,1,303
9488,221,242,42,1,242
9489,221,33,210,1,210
9490,221,50,5,1,5
9491,221,55,253,1,55
9492,221,3,181,1,3
9493,221,96,6,1,96
9494,221,57,8,1,57
9495,221,21,465,1,465
9496,221,168,76,1,76
9497,221,390,63,1,390
9498,221,160,41,1,41
9499,221,16,58,1,16
9500,221,316,45,1,45
9501,221,272,27,1,272
9502,221,44,47,1,47
9503,221,40,185,1,40
9504,221,86,244,1,244
9505,221,382,97,1,382
9506,221,238,9,1,9
9507,221,85,74,1,85
9508,221,43,56,1,43
9509,221,217,73,1,217
9510,221,180,166,1,166
9511,221,158,60,1,158
9512,221,291,67,1,291
9513,221,283,109,1,283
9514,221,68,32,1,32
9515,221,1,54,2,1
9516,221,78,51,2,51
9517,221,103,144,2,103
9518,221,18,106,2,18
9519,221,102,274,2,102
9520,221,69,59,2,59
9521,221,154,225,2,154
9522,221,146,17,2,17
9523,221,90,466,2,90
9524,221,182,153,2,153
9525,221,211,38,2,38
9526,221,155,145,2,155
9527,221,100,360,2,100
9528,221,236,71,2,236
9529,221,20,151,2,20
9530,221,461,150,2,150
9531,221,15,53,2,15
9532,221,453,207,2,207
9533,221,303,242,2,242
9534,221,210,5,2,5
9535,221,55,3,2,3
9536,221,96,57,2,96
9537,221,465,76,2,465
9538,221,390,41,2,41
9539,221,16,45,2,16
9540,221,272,47,2,272
9541,221,40,244,2,40
9542,221,382,9,2,9
9543,221,85,43,2,85
9544,221,217,166,2,217
9545,221,158,291,2,158
9546,221,283,32,2,32
9547,221,1,51,3,1
9548,221,103,18,3,103
9549,221,102,59,3,102
9550,221,154,17,3,17
9551,221,90,153,3,153
9552,221,38,155,3,38
9553,221,100,236,3,236
9554,221,20,150,3,150
9555,221,15,207,3,15
9556,221,242,5,3,5
9557,221,3,96,3,96
9558,221,465,41,3,41
9559,221,16,272,3,272
9560,221,40,9,3,40
9561,221,85,217,3,85
9562,221,158,32,3,32
9563,221,1,103,4,103
9564,221,102,17,4,102
9565,221,153,38,4,153
9566,221,236,150,4,150
9567,221,15,5,4,5
9568,221,96,41,4,41
9569,221,272,40,4,40
9570,221,85,32,4,32
9571,221,103,102,5,103
9572,221,153,150,5,150
9573,221,5,41,5,41
9574,221,40,32,5,32
9575,221,103,150,6,150
9576,221,41,32,6,32
9577,221,150,32,7,32
9578,222,110,34,1,110
9579,222,290,453,1,290
9580,222,168,31,1,168
9581,222,56,21,1,21
9582,222,8,34,1,8
9583,222,160,182,1,160
9584,222,38,57,1,38
9585,222,45,61,1,45
9586,222,71,101,1,71
9587,222,275,29,1,29
9588,222,228,259,1,259
9589,222,34,19,1,19
9590,222,7,63,1,63
9591,222,238,27,1,238
9592,222,295,67,1,295
9593,222,34,94,1,94
9594,222,110,290,2,290
9595,222,168,21,2,168
9596,222,8,160,2,160
9597,222,38,45,2,45
9598,222,71,29,2,29
9599,222,259,19,2,259
9600,222,63,238,2,63
9601,222,295,94,2,94
9602,222,290,168,3,290
9603,222,160,45,3,45
9604,222,29,259,3,259
9605,222,63,94,3,63
9606,222,290,45,4,45
9607,222,259,63,4,259
9608,222,45,259,5,45
9609,223,1,34,1,1
9610,223,58,242,1,242
9611,223,24,54,1,24
9612,223,154,85,1,154
9613,223,10,462,1,462
9614,223,61,7,1,61
9615,223,277,40,1,277
9616,223,34,164,1,164
9617,223,15,34,1,15
9618,223,51,360,1,360
9619,223,59,162,1,162
9620,223,153,145,1,153
9621,223,9,207,1,207
9622,223,183,8,1,183
9623,223,158,228,1,158
9624,223,34,17,1,17
9625,223,110,34,1,110
9626,223,62,53,1,53
9627,223,97,222,1,222
9628,223,21,102,1,102
9629,223,55,316,1,55
9630,223,56,45,1,56
9631,223,75,238,1,238
9632,223,34,90,1,90
9633,223,94,34,1,94
9634,223,101,57,1,57
9635,223,166,71,1,71
9636,223,177,5,1,5
9637,223,47,20,1,47
9638,223,236,19,1,19
9639,223,34,103,1,103
9640,223,34,176,1,176
9641,223,1,242,2,1
9642,223,24,154,2,154
9643,223,462,61,2,462
9644,223,277,164,2,277
9645,223,15,360,2,15
9646,223,162,153,2,162
9647,223,207,183,2,207
9648,223,158,17,2,158
9649,223,110,53,2,53
9650,223,222,102,2,102
9651,223,55,56,2,55
9652,223,238,90,2,238
9653,223,94,57,2,94
9654,223,71,5,2,71
9655,223,47,19,2,19
9656,223,103,176,2,176
9657,223,1,154,3,1
9658,223,462,277,3,277
9659,223,15,162,3,15
9660,223,207,158,3,207
9661,223,53,102,3,102
9662,223,55,238,3,55
9663,223,94,71,3,94
9664,223,19,176,3,176
9665,223,1,277,4,1
9666,223,15,207,4,207
9667,223,102,55,4,102
9668,223,94,176,4,94
9669,223,1,207,5,1
9670,223,102,94,5,94
9671,223,1,94,6,1
9672,224,231,100,1,231
9673,224,58,71,1,58
9674,224,145,27,1,145
9675,224,53,172,1,172
9676,224,73,349,1,73
9677,224,149,9,1,9
9678,224,21,242,1,21
9679,224,57,103,1,103
9680,224,51,96,1,51
9681,224,284,168,1,284
9682,224,146,39,1,146
9683,224,272,15,1,15
9684,224,41,3,1,3
9685,224,20,7,1,7
9686,224,154,312,1,312
9687,224,46,468,1,46
9688,224,164,228,1,228
9689,224,404,183,1,183
9690,224,38,67,1,67
9691,224,469,59,1,59
9692,224,153,291,1,291
9693,224,263,50,1,263
9694,224,217,432,1,217
9695,224,45,94,1,94
9696,224,10,43,1,10
9697,224,277,72,1,277
9698,224,345,249,1,345
9699,224,56,85,1,56
9700,224,207,276,1,207
9701,224,253,42,1,253
9702,224,98,151,1,151
9703,224,158,32,1,32
9704,224,150,275,1,150
9705,224,78,31,1,31
9706,224,160,182,1,182
9707,224,24,40,1,24
9708,224,75,274,1,75
9709,224,360,203,1,360
9710,224,366,453,1,366
9711,224,238,17,1,238
9712,224,110,155,1,155
9713,224,222,329,1,222
9714,224,343,6,1,343
9715,224,251,99,1,99
9716,224,166,61,1,61
9717,224,83,162,1,162
9718,224,248,107,1,107
9719,224,211,176,1,176
9720,225,470,471,1,470
9721,225,472,157,1,472
9722,225,244,473,1,244
9723,225,91,378,1,91
9724,225,28,474,1,28
9725,225,475,187,1,187
9726,225,476,477,1,477
9727,225,478,340,1,340
9728,225,97,479,1,479
9729,225,480,481,1,480
9730,225,482,483,1,482
9731,225,484,164,1,164
9732,225,50,408,1,408
9733,225,485,486,1,486
9734,225,159,319,1,319
9735,225,57,384,1,384
9736,225,470,472,2,470
9737,225,244,91,2,244
9738,225,28,187,2,28
9739,225,477,340,2,340
9740,225,479,480,2,479
9741,225,482,164,2,164
9742,225,408,486,2,486
9743,225,319,384,2,384
9744,225,470,244,3,470
9745,225,28,340,3,28
9746,225,479,164,3,164
9747,225,486,384,3,384
9748,225,470,28,4,470
9749,225,164,384,4,384
9750,225,470,384,5,470
9751,226,167,487,1,167
9752,226,488,489,1,488
9753,226,490,6,1,6
9754,226,87,421,1,87
9755,226,491,155,1,491
9756,226,26,409,1,409
9757,226,492,403,1,403
9758,226,110,86,1,86
9759,226,161,358,1,161
9760,226,493,494,1,493
9761,226,495,496,1,496
9762,226,23,333,1,23
9763,226,14,77,1,77
9764,226,497,498,1,498
9765,226,499,500,1,500
9766,226,65,176,1,176
9767,226,167,488,2,167
9768,226,6,87,2,87
9769,226,491,409,2,491
9770,226,403,86,2,86
9771,226,161,493,2,161
9772,226,496,23,2,496
9773,226,77,498,2,77
9774,226,500,176,2,176
9775,226,167,87,3,167
9776,226,491,86,3,491
9777,226,161,496,3,161
9778,226,77,176,3,176
9779,226,167,491,4,491
9780,226,161,176,4,176
9781,226,491,176,5,491
9782,227,501,502,1,502
9783,227,386,198,1,198
9784,227,194,503,1,503
9785,227,66,305,1,305
9786,227,10,504,1,10
9787,227,505,506,1,506
9788,227,507,368,1,368
9789,227,508,509,1,509
9790,227,405,262,1,262
9791,227,11,510,1,11
9792,227,511,512,1,511
9793,227,513,169,1,169
9794,227,514,515,1,515
9795,227,232,516,1,232
9796,227,80,266,1,80
9797,227,517,158,1,158
9798,227,502,198,2,198
9799,227,503,305,2,305
9800,227,10,506,2,10
9801,227,368,509,2,509
9802,227,262,11,2,262
9803,227,511,169,2,169
9804,227,515,232,2,232
9805,227,80,158,2,158
9806,227,198,305,3,305
9807,227,10,509,3,10
9808,227,262,169,3,169
9809,227,232,158,3,158
9810,227,305,10,4,10
9811,227,169,158,4,158
9812,227,10,158,5,158
9813,228,358,34,1,358
9814,228,500,499,1,500
9815,228,168,244,1,244
9816,228,478,403,1,403
9817,228,484,34,1,484
9818,228,336,305,1,336
9819,228,476,108,1,108
9820,228,44,518,1,44
9821,228,161,482,1,161
9822,228,474,187,1,187
9823,228,519,6,1,6
9824,228,34,520,1,520
9825,228,97,488,1,488
9826,228,472,475,1,475
9827,228,471,521,1,471
9828,228,34,28,1,28
9829,228,358,500,2,500
9830,228,244,403,2,244
9831,228,484,336,2,336
9832,228,108,44,2,44
9833,228,161,187,2,187
9834,228,6,520,2,520
9835,228,488,475,2,475
9836,228,471,28,2,471
9837,228,500,244,3,244
9838,228,336,44,3,336
9839,228,187,520,3,187
9840,228,475,471,3,475
9841,228,244,336,4,244
9842,228,187,475,4,187
9843,228,244,187,5,187
9844,229,288,34,1,288
9845,229,514,26,1,514
9846,229,99,14,1,99
9847,229,318,417,1,417
9848,229,522,34,1,522
9849,229,166,523,1,523
9850,229,524,105,1,105
9851,229,525,421,1,421
9852,229,27,415,1,27
9853,229,340,409,1,340
9854,229,480,493,1,480
9855,229,34,371,1,371
9856,229,378,110,1,378
9857,229,321,526,1,526
9858,229,50,485,1,485
9859,229,34,104,1,104
9860,229,288,514,2,288
9861,229,99,417,2,99
9862,229,522,523,2,523
9863,229,105,421,2,421
9864,229,27,340,2,27
9865,229,480,371,2,480
9866,229,378,526,2,378
9867,229,485,104,2,485
9868,229,288,99,3,99
9869,229,523,421,3,421
9870,229,27,480,3,27
9871,229,378,485,3,485
9872,229,99,421,4,99
9873,229,27,485,4,485
9874,229,99,485,5,99
9875,230,167,518,1,167
9876,230,478,527,1,527
9877,230,368,500,1,368
9878,230,490,421,1,421
9879,230,520,528,1,520
9880,230,487,226,1,226
9881,230,26,187,1,187
9882,230,499,104,1,104
9883,230,25,472,1,25
9884,230,529,305,1,529
9885,230,405,530,1,530
9886,230,401,522,1,401
9887,230,417,87,1,417
9888,230,489,476,1,476
9889,230,513,383,1,383
9890,230,531,491,1,491
9891,230,1,358,1,1
9892,230,519,409,1,409
9893,230,532,509,1,509
9894,230,66,50,1,66
9895,230,333,244,1,333
9896,230,515,502,1,515
9897,230,496,157,1,496
9898,230,232,288,1,232
9899,230,36,23,1,36
9900,230,110,484,1,484
9901,230,49,169,1,169
9902,230,514,397,1,397
9903,230,371,533,1,371
9904,230,403,534,1,403
9905,230,408,535,1,408
9906,230,80,501,1,80
9907,230,470,262,1,470
9908,230,412,340,1,340
9909,230,168,108,1,168
9910,230,512,97,1,512
9911,230,28,11,1,28
9912,230,194,488,1,488
9913,230,526,357,1,357
9914,230,493,536,1,536
9915,230,158,537,1,158
9916,230,538,159,1,159
9917,230,517,521,1,517
9918,230,14,10,1,10
9919,230,161,539,1,161
9920,230,481,321,1,321
9921,230,479,485,1,479
9922,230,506,212,1,212
9923,230,43,62,1,43
9924,230,480,65,1,480
9925,230,473,474,1,473
9926,230,482,378,1,482
9927,230,99,6,1,99
9928,230,507,386,1,507
9929,230,492,540,1,540
9930,230,91,164,1,164
9931,230,384,86,1,86
9932,230,336,541,1,336
9933,230,475,542,1,542
9934,230,170,543,1,543
9935,230,27,318,1,27
9936,230,327,486,1,486
9937,230,198,44,1,198
9938,230,471,176,1,176
9939,230,167,527,2,167
9940,230,368,421,2,421
9941,230,520,226,2,520
9942,230,187,104,2,187
9943,230,25,529,2,25
9944,230,530,401,2,530
9945,230,417,476,2,417
9946,230,383,491,2,491
9947,230,1,409,2,1
9948,230,509,66,2,66
9949,230,333,515,2,333
9950,230,496,232,2,496
9951,230,36,484,2,36
9952,230,169,397,2,397
9953,230,371,403,2,371
9954,230,408,80,2,408
9955,230,470,340,2,470
9956,230,168,512,2,168
9957,230,28,488,2,488
9958,230,357,536,2,536
9959,230,158,159,2,158
9960,230,517,10,2,10
9961,230,161,321,2,321
9962,230,479,212,2,212
9963,230,43,480,2,43
9964,230,473,482,2,482
9965,230,99,507,2,99
9966,230,540,164,2,164
9967,230,86,336,2,86
9968,230,542,543,2,543
9969,230,27,486,2,27
9970,230,198,176,2,176
9971,230,167,421,3,167
9972,230,520,187,3,520
9973,230,25,530,3,25
9974,230,417,491,3,491
9975,230,1,66,3,1
9976,230,333,496,3,496
9977,230,36,397,3,36
9978,230,371,408,3,371
9979,230,470,168,3,470
9980,230,488,536,3,536
9981,230,158,10,3,158
9982,230,321,212,3,212
9983,230,43,482,3,43
9984,230,99,164,3,99
9985,230,86,543,3,86
9986,230,27,176,3,176
9987,230,167,520,4,167
9988,230,25,491,4,491
9989,230,1,496,4,1
9990,230,36,371,4,36
9991,230,470,536,4,470
9992,230,158,212,4,158
9993,230,43,99,4,43
9994,230,86,176,4,176
9995,230,167,491,5,167
9996,230,1,36,5,36
9997,230,470,158,5,158
9998,230,43,176,5,43
9999,230,167,36,6,167
10000,230,158,43,6,43
10001,230,167,43,7,167
10002,231,164,544,1,164
10003,231,477,545,1,545
10004,231,546,541,1,546
10005,231,473,386,1,386
10006,231,168,547,1,168
10007,231,327,548,1,327
10008,231,549,516,1,516
10009,231,550,405,1,405
10010,231,368,551,1,368
10011,231,552,553,1,552
10012,231,77,554,1,554
10013,231,260,409,1,260
10014,231,533,511,1,511
10015,231,555,319,1,555
10016,231,556,557,1,556
10017,231,558,104,1,104
10018,231,164,545,2,164
10019,231,546,386,2,386
10020,231,168,327,2,168
10021,231,516,405,2,405
10022,231,368,552,2,368
10023,231,554,260,2,260
10024,231,511,555,2,511
10025,231,556,104,2,104
10026,231,164,386,3,164
10027,231,168,405,3,168
10028,231,368,260,3,368
10029,231,511,104,3,104
10030,231,164,168,4,168
10031,231,368,104,4,368
10032,231,168,368,5,168
10033,232,536,490,1,536
10034,232,559,560,1,560
10035,232,489,80,1,80
10036,232,496,318,1,496
10037,232,340,539,1,340
10038,232,561,562,1,561
10039,232,563,26,1,563
10040,232,564,521,1,521
10041,232,514,402,1,402
10042,232,508,565,1,565
10043,232,535,566,1,566
10044,232,567,108,1,567
10045,232,500,471,1,471
10046,232,568,569,1,568
10047,232,570,478,1,478
10048,232,571,417,1,417
10049,232,536,560,2,536
10050,232,80,496,2,80
10051,232,340,561,2,340
10052,232,563,521,2,563
10053,232,402,565,2,402
10054,232,566,567,2,566
10055,232,471,568,2,471
10056,232,478,417,2,417
10057,232,536,80,3,536
10058,232,340,563,3,340
10059,232,402,566,3,402
10060,232,471,417,3,417
10061,232,536,340,4,340
10062,232,402,417,4,417
10063,232,340,417,5,340
10064,233,158,515,1,158
10065,233,492,542,1,492
10066,233,572,186,1,572
10067,233,540,86,1,86
10068,233,378,194,1,378
10069,233,517,493,1,493
10070,233,65,383,1,383
10071,233,401,488,1,401
10072,233,169,509,1,509
10073,233,573,574,1,573
10074,233,155,157,1,155
10075,233,512,161,1,161
10076,233,403,575,1,403
10077,233,487,481,1,481
10078,233,66,198,1,198
10079,233,485,543,1,543
10080,233,158,492,2,158
10081,233,572,86,2,86
10082,233,378,493,2,378
10083,233,383,401,2,383
10084,233,509,573,2,509
10085,233,155,161,2,161
10086,233,403,481,2,481
10087,233,198,543,2,198
10088,233,158,86,3,158
10089,233,378,383,3,378
10090,233,509,161,3,509
10091,233,481,198,3,481
10092,233,158,378,4,158
10093,233,509,481,4,509
10094,233,158,509,5,158
10095,234,1,23,1,1
10096,234,409,476,1,409
10097,234,169,321,1,321
10098,234,11,288,1,288
10099,234,164,493,1,164
10100,234,262,515,1,262
10101,234,14,357,1,357
10102,234,542,333,1,333
10103,234,543,336,1,336
10104,234,509,485,1,509
10105,234,157,576,1,576
10106,234,482,501,1,501
10107,234,161,378,1,378
10108,234,577,6,1,6
10109,234,187,479,1,187
10110,234,168,491,1,491
10111,234,1,409,2,1
10112,234,321,288,2,321
10113,234,164,262,2,164
10114,234,357,333,2,333
10115,234,336,509,2,336
10116,234,576,501,2,501
10117,234,378,6,2,378
10118,234,187,491,2,491
10119,234,1,321,3,1
10120,234,164,333,3,333
10121,234,336,501,3,501
10122,234,378,491,3,491
10123,234,1,333,4,333
10124,234,501,491,4,501
10125,234,333,501,5,501
10126,235,470,497,1,470
10127,235,44,87,1,44
10128,235,473,578,1,473
10129,235,486,28,1,28
10130,235,384,533,1,533
10131,235,506,579,1,506
10132,235,580,484,1,484
10133,235,412,97,1,97
10134,235,27,405,1,27
10135,235,305,232,1,305
10136,235,49,66,1,66
10137,235,581,397,1,397
10138,235,50,516,1,516
10139,235,18,502,1,18
10140,235,214,403,1,403
10141,235,386,25,1,25
10142,235,470,44,2,470
10143,235,473,28,2,28
10144,235,533,506,2,506
10145,235,484,97,2,97
10146,235,27,305,2,27
10147,235,66,397,2,66
10148,235,516,18,2,18
10149,235,403,25,2,25
10150,235,470,28,3,470
10151,235,506,97,3,97
10152,235,27,66,3,66
10153,235,18,25,3,25
10154,235,470,97,4,470
10155,235,66,25,4,25
10156,235,470,25,5,25
10157,236,522,563,1,522
10158,236,205,571,1,571
10159,236,478,471,1,478
10160,236,528,178,1,178
10161,236,340,555,1,340
10162,236,508,358,1,358
10163,236,26,567,1,567
10164,236,402,527,1,527
10165,236,108,582,1,108
10166,236,83,499,1,499
10167,236,583,535,1,583
10168,236,500,518,1,518
10169,236,318,80,1,80
10170,236,110,489,1,110
10171,236,496,490,1,496
10172,236,514,421,1,421
10173,236,522,571,2,522
10174,236,478,178,2,178
10175,236,340,358,2,340
10176,236,567,527,2,567
10177,236,108,499,2,108
10178,236,583,518,2,518
10179,236,80,110,2,110
10180,236,496,421,2,496
10181,236,522,178,3,522
10182,236,340,567,3,567
10183,236,108,518,3,518
10184,236,110,496,3,496
10185,236,522,567,4,522
10186,236,518,496,4,496
10187,236,522,496,5,522
10188,237,501,34,1,501
10189,237,23,65,1,23
10190,237,584,476,1,476
10191,237,194,187,1,187
10192,237,288,34,1,288
10193,237,157,541,1,157
10194,237,515,585,1,585
10195,237,538,554,1,538
10196,237,336,577,1,336
10197,237,517,482,1,482
10198,237,485,6,1,6
10199,237,34,164,1,164
10200,237,69,493,1,493
10201,237,383,186,1,383
10202,237,545,66,1,545
10203,237,34,36,1,36
10204,237,501,23,2,501
10205,237,476,187,2,476
10206,237,288,157,2,157
10207,237,585,538,2,538
10208,237,336,482,2,336
10209,237,6,164,2,164
10210,237,493,383,2,383
10211,237,545,36,2,36
10212,237,501,476,3,476
10213,237,157,538,3,157
10214,237,336,164,3,336
10215,237,383,36,3,36
10216,237,476,157,4,476
10217,237,336,36,4,336
10218,237,476,336,5,476
10219,238,104,514,1,104
10220,238,471,499,1,499
10221,238,80,586,1,80
10222,238,110,518,1,518
10223,238,371,358,1,358
10224,238,587,500,1,587
10225,238,490,83,1,83
10226,238,108,421,1,421
10227,238,318,588,1,318
10228,238,582,513,1,513
10229,238,244,478,1,478
10230,238,496,417,1,417
10231,238,527,563,1,527
10232,238,492,508,1,508
10233,238,26,535,1,535
10234,238,567,522,1,522
10235,238,104,499,2,104
10236,238,80,518,2,518
10237,238,358,587,2,587
10238,238,83,421,2,421
10239,238,318,513,2,318
10240,238,478,417,2,417
10241,238,527,508,2,508
10242,238,535,522,2,522
10243,238,104,518,3,104
10244,238,587,421,3,421
10245,238,318,417,3,417
10246,238,508,522,3,522
10247,238,104,421,4,104
10248,238,417,522,4,522
10249,238,104,522,5,522
10250,239,288,336,1,288
10251,239,378,65,1,378
10252,239,530,168,1,530
10253,239,485,158,1,158
10254,239,43,517,1,43
10255,239,6,169,1,169
10256,239,589,516,1,516
10257,239,198,333,1,333
10258,239,69,187,1,187
10259,239,409,511,1,511
10260,239,509,23,1,509
10261,239,482,491,1,491
10262,239,36,476,1,36
10263,239,543,590,1,543
10264,239,161,512,1,161
10265,239,14,1,1,1
10266,239,288,378,2,378
10267,239,530,158,2,158
10268,239,43,169,2,169
10269,239,516,333,2,333
10270,239,187,511,2,187
10271,239,509,491,2,509
10272,239,36,543,2,543
